gre_score,gre_score_quant,gre_score_verbal,test_score_toefl,undergraduation_score,work_ex,papers_published,university_name,status,ranking,SOP,LOR 
318,169,149,104,3.41,0,0,university_of_florida,accept,62,3,3
323,166,157,110,2.83,0,0,university_of_florida,accept,62,2,2.5
313,160,153,99,3.28,1,0,university_of_florida,accept,62,2,2.5
321,166,155,103,3.76,11,3,university_of_florida,accept,62,2.5,2
320,158,162,112,3.03,25,2,university_of_florida,accept,62,1.5,2
323,170,153,112,3.13,33,0,university_of_florida,accept,62,2,2.5
332,167,165,111,2.6,19,0,university_of_florida,accept,62,2.5,3
321,164,157,110,1.21,4,3,university_of_florida,accept,62,3.5,4
316,164,152,105,3.37,19,1,university_of_florida,accept,62,3,3.5
312,166,146,108,3.7,2,0,university_of_florida,accept,62,4.5,4
329,163,166,104,2.85,10,2,university_of_florida,accept,62,3,3.5
317,162,155,111,3.24,1,0,university_of_florida,accept,62,5,5
321,162,159,102,3.18,0,3,university_of_florida,accept,62,5,5
318,165,153,118,3.55,0,3,university_of_florida,accept,62,2.5,3.5
325,165,160,108,3.16,2,0,university_of_florida,accept,62,2,3.5
325,165,160,108,3.16,2,0,university_of_florida,accept,62,1.5,2
328,169,159,109,3.26,9,2,university_of_florida,accept,62,3.5,4
309,160,149,99,3.4,1,0,university_of_florida,accept,62,2,2.5
316,164,152,101,3.46,0,0,university_of_florida,accept,62,2,3
314,165,149,108,2.99,5,3,university_of_florida,accept,62,4,3.5
312,162,150,101,2.94,20,3,university_of_florida,reject,62,3,3
312,162,150,101,2.94,20,3,university_of_florida,reject,62,4.5,4
317,165,152,110,2.45,0,0,university_of_florida,reject,62,3.5,3.5
317,167,150,105,3.56,41,0,university_of_florida,reject,62,3,3.5
318,170,148,112,2.89,0,0,university_of_florida,reject,62,5,4.5
312,160,152,101,3,33,2,university_of_florida,reject,62,3.5,4
311,158,153,85,2.8,29,2,university_of_florida,reject,62,5,4
316,166,150,104,2.64,27,0,university_of_florida,reject,62,3.5,3
314,166,148,93,3.04,21,0,university_of_florida,reject,62,3,3
316,153,163,105,2.96,24,0,university_of_florida,reject,62,3.5,3
320,163,157,108,3.32,26,0,university_of_florida,reject,62,4,3.5
311,162,149,101,2.33,25,0,university_of_florida,reject,62,2,2.5
326,167,159,112,3.35,21,0,university_of_florida,reject,62,2.5,3
312,164,148,87,3.52,3,0,university_of_florida,reject,62,3,2.5
311,162,149,101,2.89,18,0,university_of_florida,reject,62,2.5,4
313,169,144,100,3.07,20,0,university_of_florida,reject,62,2,4
326,170,156,110,2.92,0,0,university_of_florida,reject,62,2,2.5
308,163,145,102,3.28,4,0,university_of_florida,reject,62,3,4
308,163,145,102,3.28,4,0,university_of_florida,reject,62,2.5,1.5
317,161,156,106,2.01,0,0,university_of_florida,reject,62,2.5,2
319,170,149,97,3.24,5,0,university_of_florida,reject,62,3,2
318,167,151,108,2.94,24,0,university_of_florida,reject,62,3.5,4
314,164,150,90,2.3,42,0,university_of_florida,reject,62,4,4.5
314,163,151,101,3.27,27,0,university_of_florida,reject,62,4,2.5
312,162,150,102,2.52,30,3,university_of_florida,reject,62,3.5,2
315,164,151,109,3.28,1,0,university_of_florida,reject,62,2.5,4
304,155,149,107,2.92,22,0,university_of_florida,reject,62,2,3.5
327,170,157,111,3.18,38,0,university_of_florida,reject,62,2,3
311,164,147,102,2.45,8,0,university_of_florida,reject,62,3,4.5
307,159,148,106,3.36,0,3,university_of_florida,reject,62,3.5,2.5
304,160,144,96,3.14,0,0,university_of_florida,reject,62,4.5,5
314,160,154,112,2.92,18,0,university_of_florida,reject,62,4,5
310,161,149,96,3.55,55,3,university_of_florida,reject,62,4,5
306,161,145,93,3.36,0,0,university_of_florida,reject,62,3,5
315,159,156,101,2.81,2,3,university_of_florida,reject,62,3.5,5
314,165,149,75,3.36,36,0,university_of_north_carolina_at_charlotte,accept,30,2,4.5
314,165,149,75,3.36,36,0,university_of_north_carolina_at_charlotte,accept,30,5,4.5
310,164,146,92,3,28,0,university_of_north_carolina_at_charlotte,accept,30,4,3.5
310,164,146,94,3.2,5,0,university_of_north_carolina_at_charlotte,accept,30,3.5,3.5
307,163,144,91,3.5,17,0,university_of_north_carolina_at_charlotte,accept,30,4.5,4
312,160,152,100,3.64,0,3,university_of_north_carolina_at_charlotte,accept,30,4,5
308,159,149,90,2.4,42,0,university_of_north_carolina_at_charlotte,accept,30,3.5,3
306,157,149,100,3.56,20,0,university_of_north_carolina_at_charlotte,accept,30,2.5,4
306,160,146,84,2.94,0,1,university_of_north_carolina_at_charlotte,accept,30,1.5,4
296,160,136,65,2.67,30,0,university_of_north_carolina_at_charlotte,accept,30,1.5,3.5
313,168,145,101,3.14,0,0,university_of_north_carolina_at_charlotte,accept,30,2.5,3.5
304,160,144,96,3.14,0,0,university_of_north_carolina_at_charlotte,accept,30,1.5,3
305,159,146,98,2.7,3,2,university_of_north_carolina_at_charlotte,accept,30,2.5,1.5
322,167,155,103,3.08,20,3,university_of_north_carolina_at_charlotte,accept,30,1.5,3
324,170,154,105,2.8,0,0,university_of_north_carolina_at_charlotte,accept,30,4.5,4.5
324,170,154,105,2.8,0,0,university_of_north_carolina_at_charlotte,accept,30,4.5,4.5
298,157,141,101,3.52,34,0,university_of_north_carolina_at_charlotte,accept,30,4,5
304,162,142,65,3.38,20,3,university_of_north_carolina_at_charlotte,accept,30,4.5,5
299,157,142,87,2.75,60,0,university_of_north_carolina_at_charlotte,accept,30,5,5
308,157,151,102,2.94,21,0,university_of_north_carolina_at_charlotte,accept,30,3.5,5
289,156,133,101,3.67,16,0,university_of_north_carolina_at_charlotte,accept,30,2.5,4
314,165,149,102,2.8,20,0,university_of_north_carolina_at_charlotte,accept,30,3.5,4.5
305,161,144,95,3.23,4,0,university_of_north_carolina_at_charlotte,accept,30,3,4.5
298,160,138,91,3.24,31,0,university_of_north_carolina_at_charlotte,accept,30,4.5,4.5
307,158,149,89,3.02,32,3,university_of_north_carolina_at_charlotte,accept,30,5,3.5
311,158,153,104,2.45,18,0,university_of_north_carolina_at_charlotte,accept,30,2.5,4
307,158,149,89,2,15,0,university_of_north_carolina_at_charlotte,accept,30,3,3.5
306,158,148,92,2.49,0,0,university_of_north_carolina_at_charlotte,accept,30,1.5,2.5
304,155,149,99,2.45,37,0,university_of_north_carolina_at_charlotte,accept,30,2,2
290,149,141,95,3.8,36,0,university_of_north_carolina_at_charlotte,accept,30,2,1.5
315,167,148,98,3.39,0,0,university_of_north_carolina_at_charlotte,accept,30,3,3
305,163,142,101,3.67,0,0,university_of_north_carolina_at_charlotte,accept,30,4,3.5
310,161,149,97,2.65,2,0,university_of_north_carolina_at_charlotte,accept,30,4,4.5
304,160,144,90,2.2,20,3,university_of_north_carolina_at_charlotte,accept,30,2.5,2
300,155,145,65,2.4,6,3,university_of_north_carolina_at_charlotte,accept,30,3,3
309,163,146,65,3.2,12,0,university_of_north_carolina_at_charlotte,accept,30,3.5,3
315,160,155,111,3.34,5,0,university_of_north_carolina_at_charlotte,accept,30,2,3
309,159,150,94,3.25,0,0,university_of_north_carolina_at_charlotte,accept,30,3,4.5
306,156,150,86,2.36,36,0,university_of_north_carolina_at_charlotte,accept,30,3.5,4.5
313,161,152,75,3.49,19,2,university_of_north_carolina_at_charlotte,accept,30,3.5,5
307,163,144,101,3.43,4,0,university_of_north_carolina_at_charlotte,accept,30,4,5
308,162,146,95,3.44,31,0,university_of_north_carolina_at_charlotte,accept,30,4,3.5
316,164,152,98,2.88,33,1,university_of_north_carolina_at_charlotte,accept,30,4,4
303,161,142,89,3.45,45,0,university_of_north_carolina_at_charlotte,accept,30,2,4
313,163,150,93,2.8,23,0,university_of_north_carolina_at_charlotte,accept,30,4,4.5
307,157,150,119,3.21,82,0,university_of_north_carolina_at_charlotte,accept,30,4,3.5
296,160,136,86,3.1,0,0,university_of_north_carolina_at_charlotte,accept,30,3,2.5
302,155,147,65,2.99,0,0,university_of_north_carolina_at_charlotte,accept,30,3.5,2.5
315,161,154,104,2.18,4,1,university_of_north_carolina_at_charlotte,accept,30,2.5,2
300,153,147,101,2.25,1,1,university_of_north_carolina_at_charlotte,accept,30,3.5,2
323,161,162,106,2.75,39,0,university_of_north_carolina_at_charlotte,accept,30,4,4.5
313,164,149,97,2.85,5,0,university_of_north_carolina_at_charlotte,accept,30,4.5,4
304,158,146,101,3.48,20,3,university_of_north_carolina_at_charlotte,accept,30,3.5,4
305,160,145,75,3.85,12,0,university_of_north_carolina_at_charlotte,accept,30,3,2.5
305,153,152,107,2.75,24,0,university_of_north_carolina_at_charlotte,accept,30,4,2.5
297,160,137,89,3.52,0,3,university_of_north_carolina_at_charlotte,accept,30,5,3
297,155,142,86,3.22,24,0,university_of_north_carolina_at_charlotte,accept,30,3.5,3
307,160,147,100,3.76,7,1,university_of_north_carolina_at_charlotte,accept,30,2.5,3.5
311,166,145,75,3.07,50,0,university_of_north_carolina_at_charlotte,accept,30,2.5,2.5
306,148,158,94,2.69,48,2,university_of_north_carolina_at_charlotte,accept,30,3.5,4
314,161,153,99,3.36,0,0,university_of_north_carolina_at_charlotte,accept,30,3,4
314,161,153,99,3.36,0,0,university_of_north_carolina_at_charlotte,accept,30,4,4.5
301,159,142,85,3.15,20,2,university_of_north_carolina_at_charlotte,accept,30,2.5,4.5
318,166,152,110,3.5,53,3,university_of_north_carolina_at_charlotte,accept,30,3,3.5
297,154,143,101,2.46,14,0,university_of_north_carolina_at_charlotte,accept,30,2.5,4.5
304,158,146,65,3.4,41,0,university_of_north_carolina_at_charlotte,accept,30,3,1.5
314,166,148,115,2.55,36,3,university_of_north_carolina_at_charlotte,accept,30,2.5,2
304,164,140,65,3.2,28,0,university_of_north_carolina_at_charlotte,accept,30,4.5,4
308,162,146,97,3.07,68,0,university_of_north_carolina_at_charlotte,accept,30,5,5
